# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar 21 12:50:46 2020
#
# User preference: *
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_cbflag,pl_facility
Kepler-1438,b,Kepler-1438 b,Transit,,,,,,,,,0,Kepler
Kepler-1439,b,Kepler-1439 b,Transit,,,,,,,,,0,Kepler
Kepler-144,b,Kepler-144 b,Transit,0.066000,,,0,,,,,0,Kepler
Kepler-144,c,Kepler-144 c,Transit,0.094000,,,0,,,,,0,Kepler
Kepler-1440,b,Kepler-1440 b,Transit,,,,,,,,,0,Kepler
Kepler-1441,b,Kepler-1441 b,Transit,,,,,,,,,0,Kepler
Kepler-1442,b,Kepler-1442 b,Transit,,,,,,,,,0,Kepler
Kepler-1443,b,Kepler-1443 b,Transit,,,,,,,,,0,Kepler
Kepler-1444,b,Kepler-1444 b,Transit,,,,,,,,,0,Kepler
Kepler-1445,b,Kepler-1445 b,Transit,,,,,,,,,0,Kepler
Kepler-1446,b,Kepler-1446 b,Transit,,,,,,,,,0,Kepler
Kepler-1447,b,Kepler-1447 b,Transit,,,,,,,,,0,Kepler
Kepler-1448,b,Kepler-1448 b,Transit,,,,,,,,,0,Kepler
Kepler-1449,b,Kepler-1449 b,Transit,,,,,,,,,0,Kepler
Kepler-145,b,Kepler-145 b,Transit,,,,,,,,,0,Kepler
Kepler-145,c,Kepler-145 c,Transit,,,,,,,,,0,Kepler
Kepler-1450,b,Kepler-1450 b,Transit,,,,,,,,,0,Kepler
Kepler-1451,b,Kepler-1451 b,Transit,,,,,,,,,0,Kepler
Kepler-1452,b,Kepler-1452 b,Transit,,,,,,,,,0,Kepler
Kepler-1453,b,Kepler-1453 b,Transit,,,,,,,,,0,Kepler
Kepler-1454,b,Kepler-1454 b,Transit,,,,,,,,,0,Kepler
Kepler-1455,b,Kepler-1455 b,Transit,,,,,,,,,0,Kepler
Kepler-1456,b,Kepler-1456 b,Transit,,,,,,,,,0,Kepler
Kepler-1457,b,Kepler-1457 b,Transit,,,,,,,,,0,Kepler
Kepler-1458,b,Kepler-1458 b,Transit,,,,,,,,,0,Kepler
Kepler-1459,b,Kepler-1459 b,Transit,,,,,,,,,0,Kepler
Kepler-146,b,Kepler-146 b,Transit,0.200000,,,0,,,,,0,Kepler
Kepler-146,c,Kepler-146 c,Transit,0.364000,,,0,,,,,0,Kepler
Kepler-1460,b,Kepler-1460 b,Transit,,,,,,,,,0,Kepler
Kepler-1461,b,Kepler-1461 b,Transit,,,,,,,,,0,Kepler
Kepler-1462,b,Kepler-1462 b,Transit,,,,,,,,,0,Kepler
Kepler-1463,b,Kepler-1463 b,Transit,,,,,,,,,0,Kepler
Kepler-1464,b,Kepler-1464 b,Transit,,,,,,,,,0,Kepler
Kepler-1464,c,Kepler-1464 c,Transit,,,,,,,,,0,Kepler
Kepler-1465,b,Kepler-1465 b,Transit,,,,,,,,,0,Kepler
Kepler-1466,b,Kepler-1466 b,Transit,,,,,,,,,0,Kepler
Kepler-1467,b,Kepler-1467 b,Transit,,,,,,,,,0,Kepler
Kepler-1468,b,Kepler-1468 b,Transit,,,,,,,,,0,Kepler
Kepler-1468,c,Kepler-1468 c,Transit,,,,,,,,,0,Kepler
Kepler-1469,b,Kepler-1469 b,Transit,,,,,,,,,0,Kepler
Kepler-147,b,Kepler-147 b,Transit,0.113000,,,0,,,,,0,Kepler
Kepler-147,c,Kepler-147 c,Transit,0.216000,,,0,,,,,0,Kepler
Kepler-1470,b,Kepler-1470 b,Transit,,,,,,,,,0,Kepler
Kepler-1471,b,Kepler-1471 b,Transit,,,,,,,,,0,Kepler
Kepler-1472,b,Kepler-1472 b,Transit,,,,,,,,,0,Kepler
Kepler-1473,b,Kepler-1473 b,Transit,,,,,,,,,0,Kepler
Kepler-1474,b,Kepler-1474 b,Transit,,,,,,,,,0,Kepler
Kepler-1475,b,Kepler-1475 b,Transit,,,,,,,,,0,Kepler
Kepler-1476,b,Kepler-1476 b,Transit,,,,,,,,,0,Kepler
Kepler-1477,b,Kepler-1477 b,Transit,,,,,,,,,0,Kepler
Kepler-1478,b,Kepler-1478 b,Transit,,,,,,,,,0,Kepler
Kepler-1479,b,Kepler-1479 b,Transit,,,,,,,,,0,Kepler
Kepler-148,b,Kepler-148 b,Transit,0.028000,,,0,,,,,0,Kepler
Kepler-148,c,Kepler-148 c,Transit,0.050000,,,0,,,,,0,Kepler
Kepler-148,d,Kepler-148 d,Transit,,,,,,,,,0,Kepler
Kepler-1480,b,Kepler-1480 b,Transit,,,,,,,,,0,Kepler
Kepler-1481,b,Kepler-1481 b,Transit,,,,,,,,,0,Kepler
Kepler-1482,b,Kepler-1482 b,Transit,,,,,,,,,0,Kepler
Kepler-1483,b,Kepler-1483 b,Transit,,,,,,,,,0,Kepler
Kepler-1484,b,Kepler-1484 b,Transit,,,,,,,,,0,Kepler
Kepler-1485,b,Kepler-1485 b,Transit,,,,,,,,,0,Kepler
Kepler-1486,b,Kepler-1486 b,Transit,,,,,,,,,0,Kepler
Kepler-1487,b,Kepler-1487 b,Transit,,,,,,,,,0,Kepler
Kepler-1488,b,Kepler-1488 b,Transit,,,,,,,,,0,Kepler
Kepler-1489,b,Kepler-1489 b,Transit,,,,,,,,,0,Kepler
Kepler-149,b,Kepler-149 b,Transit,0.184000,,,0,,,,,0,Kepler
Kepler-149,c,Kepler-149 c,Transit,0.281000,,,0,,,,,0,Kepler
Kepler-149,d,Kepler-149 d,Transit,0.571000,,,0,,,,,0,Kepler
Kepler-1490,b,Kepler-1490 b,Transit,,,,,,,,,0,Kepler
Kepler-1491,b,Kepler-1491 b,Transit,,,,,,,,,0,Kepler
Kepler-1492,b,Kepler-1492 b,Transit,,,,,,,,,0,Kepler
Kepler-1493,b,Kepler-1493 b,Transit,,,,,,,,,0,Kepler
Kepler-1494,b,Kepler-1494 b,Transit,,,,,,,,,0,Kepler
Kepler-1495,b,Kepler-1495 b,Transit,,,,,,,,,0,Kepler
Kepler-1496,b,Kepler-1496 b,Transit,,,,,,,,,0,Kepler
Kepler-1497,b,Kepler-1497 b,Transit,,,,,,,,,0,Kepler
Kepler-1498,b,Kepler-1498 b,Transit,,,,,,,,,0,Kepler
Kepler-1499,b,Kepler-1499 b,Transit,,,,,,,,,0,Kepler
Kepler-15,b,Kepler-15 b,Transit,0.057140,0.000860,-0.000930,0,0.060000,,,0,0,Kepler
Kepler-150,b,Kepler-150 b,Transit,0.044000,,,0,,,,,0,Kepler
Kepler-150,c,Kepler-150 c,Transit,0.073000,,,0,,,,,0,Kepler
Kepler-150,d,Kepler-150 d,Transit,0.104000,,,0,,,,,0,Kepler
Kepler-150,e,Kepler-150 e,Transit,0.189000,,,0,,,,,0,Kepler
Kepler-150,f,Kepler-150 f,Transit,1.240000,0.290000,-0.450000,0,,,,,0,Kepler
Kepler-1500,b,Kepler-1500 b,Transit,,,,,,,,,0,Kepler
Kepler-1501,b,Kepler-1501 b,Transit,,,,,,,,,0,Kepler
Kepler-1502,b,Kepler-1502 b,Transit,,,,,,,,,0,Kepler
Kepler-1503,b,Kepler-1503 b,Transit,,,,,,,,,0,Kepler
Kepler-1504,b,Kepler-1504 b,Transit,,,,,,,,,0,Kepler
Kepler-1505,b,Kepler-1505 b,Transit,,,,,,,,,0,Kepler
Kepler-1506,b,Kepler-1506 b,Transit,,,,,,,,,0,Kepler
Kepler-1507,b,Kepler-1507 b,Transit,,,,,,,,,0,Kepler
Kepler-1508,b,Kepler-1508 b,Transit,,,,,,,,,0,Kepler
Kepler-1509,b,Kepler-1509 b,Transit,,,,,,,,,0,Kepler
Kepler-151,b,Kepler-151 b,Transit,0.116000,,,0,,,,,0,Kepler
Kepler-151,c,Kepler-151 c,Transit,0.160000,,,0,,,,,0,Kepler
Kepler-1510,b,Kepler-1510 b,Transit,,,,,,,,,0,Kepler
Kepler-1511,b,Kepler-1511 b,Transit,,,,,,,,,0,Kepler
Kepler-1512,b,Kepler-1512 b,Transit,,,,,,,,,0,Kepler
Kepler-1513,b,Kepler-1513 b,Transit,,,,,,,,,0,Kepler
Kepler-1514,b,Kepler-1514 b,Transit,,,,,,,,,0,Kepler
Kepler-1515,b,Kepler-1515 b,Transit,,,,,,,,,0,Kepler
Kepler-1516,b,Kepler-1516 b,Transit,,,,,,,,,0,Kepler
Kepler-1517,b,Kepler-1517 b,Transit,,,,,,,,,0,Kepler
Kepler-1518,b,Kepler-1518 b,Transit,,,,,,,,,0,Kepler
Kepler-1519,b,Kepler-1519 b,Transit,,,,,,,,,0,Kepler
Kepler-152,b,Kepler-152 b,Transit,0.124000,,,0,,,,,0,Kepler
Kepler-152,c,Kepler-152 c,Transit,0.356000,,,0,,,,,0,Kepler
Kepler-1520,b,Kepler-1520 b,Transit,,,,,,,,,0,Kepler
Kepler-1521,b,Kepler-1521 b,Transit,,,,,,,,,0,Kepler
Kepler-1522,b,Kepler-1522 b,Transit,,,,,,,,,0,Kepler
Kepler-1523,b,Kepler-1523 b,Transit,,,,,,,,,0,Kepler
Kepler-1524,b,Kepler-1524 b,Transit,,,,,,,,,0,Kepler
Kepler-1525,b,Kepler-1525 b,Transit,,,,,,,,,0,Kepler
Kepler-1526,b,Kepler-1526 b,Transit,,,,,,,,,0,Kepler
Kepler-1527,b,Kepler-1527 b,Transit,,,,,,,,,0,Kepler
Kepler-1528,b,Kepler-1528 b,Transit,,,,,,,,,0,Kepler
Kepler-1529,b,Kepler-1529 b,Transit,,,,,,,,,0,Kepler
Kepler-153,b,Kepler-153 b,Transit,0.129000,,,0,,,,,0,Kepler
Kepler-153,c,Kepler-153 c,Transit,0.237000,,,0,,,,,0,Kepler
Kepler-1530,b,Kepler-1530 b,Transit,,,,,,,,,0,Kepler
Kepler-1530,c,Kepler-1530 c,Transit,,,,,,,,,0,Kepler
Kepler-1531,b,Kepler-1531 b,Transit,,,,,,,,,0,Kepler
Kepler-1532,b,Kepler-1532 b,Transit,,,,,,,,,0,Kepler
Kepler-1533,b,Kepler-1533 b,Transit,,,,,,,,,0,Kepler
Kepler-1534,b,Kepler-1534 b,Transit,,,,,,,,,0,Kepler
Kepler-1535,b,Kepler-1535 b,Transit,,,,,,,,,0,Kepler
Kepler-1536,b,Kepler-1536 b,Transit,,,,,,,,,0,Kepler
Kepler-1537,b,Kepler-1537 b,Transit,,,,,,,,,0,Kepler
Kepler-1538,b,Kepler-1538 b,Transit,,,,,,,,,0,Kepler
Kepler-1539,b,Kepler-1539 b,Transit,,,,,,,,,0,Kepler
Kepler-154,b,Kepler-154 b,Transit,0.198000,,,0,,,,,0,Kepler
Kepler-154,c,Kepler-154 c,Transit,0.303000,,,0,,,,,0,Kepler
Kepler-154,d,Kepler-154 d,Transit,,,,,,,,,0,Kepler
Kepler-154,e,Kepler-154 e,Transit,,,,,,,,,0,Kepler
Kepler-154,f,Kepler-154 f,Transit,,,,,,,,,0,Kepler
Kepler-1540,b,Kepler-1540 b,Transit,,,,,,,,,0,Kepler
Kepler-1541,b,Kepler-1541 b,Transit,,,,,,,,,0,Kepler
Kepler-1542,b,Kepler-1542 b,Transit,,,,,,,,,0,Kepler
Kepler-1542,c,Kepler-1542 c,Transit,,,,,,,,,0,Kepler
Kepler-1542,d,Kepler-1542 d,Transit,,,,,,,,,0,Kepler
Kepler-1542,e,Kepler-1542 e,Transit,,,,,,,,,0,Kepler
Kepler-1543,b,Kepler-1543 b,Transit,,,,,,,,,0,Kepler
Kepler-1544,b,Kepler-1544 b,Transit,,,,,,,,,0,Kepler
Kepler-1545,b,Kepler-1545 b,Transit,,,,,,,,,0,Kepler
Kepler-1546,b,Kepler-1546 b,Transit,,,,,,,,,0,Kepler
Kepler-1547,b,Kepler-1547 b,Transit,,,,,,,,,0,Kepler
Kepler-1548,b,Kepler-1548 b,Transit,,,,,,,,,0,Kepler
Kepler-1549,b,Kepler-1549 b,Transit,,,,,,,,,0,Kepler
Kepler-155,b,Kepler-155 b,Transit,0.056000,,,0,,,,,0,Kepler
Kepler-155,c,Kepler-155 c,Transit,0.242000,,,0,,,,,0,Kepler
Kepler-1550,b,Kepler-1550 b,Transit,,,,,,,,,0,Kepler
Kepler-1551,b,Kepler-1551 b,Transit,,,,,,,,,0,Kepler
Kepler-1552,b,Kepler-1552 b,Transit,,,,,,,,,0,Kepler
Kepler-1553,b,Kepler-1553 b,Transit,,,,,,,,,0,Kepler
Kepler-1554,b,Kepler-1554 b,Transit,,,,,,,,,0,Kepler
Kepler-1555,b,Kepler-1555 b,Transit,,,,,,,,,0,Kepler
Kepler-1556,b,Kepler-1556 b,Transit,,,,,,,,,0,Kepler
Kepler-1557,b,Kepler-1557 b,Transit,,,,,,,,,0,Kepler
Kepler-1558,b,Kepler-1558 b,Transit,,,,,,,,,0,Kepler
Kepler-1559,b,Kepler-1559 b,Transit,,,,,,,,,0,Kepler
Kepler-156,b,Kepler-156 b,Transit,0.054000,,,0,,,,,0,Kepler
Kepler-156,c,Kepler-156 c,Transit,0.117000,,,0,,,,,0,Kepler
Kepler-1560,b,Kepler-1560 b,Transit,,,,,,,,,0,Kepler
Kepler-1561,b,Kepler-1561 b,Transit,,,,,,,,,0,Kepler
Kepler-1562,b,Kepler-1562 b,Transit,,,,,,,,,0,Kepler
Kepler-1563,b,Kepler-1563 b,Transit,,,,,,,,,0,Kepler
Kepler-1564,b,Kepler-1564 b,Transit,,,,,,,,,0,Kepler
Kepler-1565,b,Kepler-1565 b,Transit,,,,,,,,,0,Kepler
Kepler-1566,b,Kepler-1566 b,Transit,,,,,,,,,0,Kepler
Kepler-1567,b,Kepler-1567 b,Transit,,,,,,,,,0,Kepler
Kepler-1568,b,Kepler-1568 b,Transit,,,,,,,,,0,Kepler
Kepler-1569,b,Kepler-1569 b,Transit,,,,,,,,,0,Kepler
Kepler-157,b,Kepler-157 b,Transit,0.028000,,,0,,,,,0,Kepler
Kepler-157,c,Kepler-157 c,Transit,0.110000,,,0,,,,,0,Kepler
Kepler-157,d,Kepler-157 d,Transit,,,,,,,,,0,Kepler
Kepler-1570,b,Kepler-1570 b,Transit,,,,,,,,,0,Kepler
Kepler-1571,b,Kepler-1571 b,Transit,,,,,,,,,0,Kepler
Kepler-1572,b,Kepler-1572 b,Transit,,,,,,,,,0,Kepler
Kepler-1573,b,Kepler-1573 b,Transit,,,,,,,,,0,Kepler
Kepler-1574,b,Kepler-1574 b,Transit,,,,,,,,,0,Kepler
Kepler-1575,b,Kepler-1575 b,Transit,,,,,,,,,0,Kepler
Kepler-1576,b,Kepler-1576 b,Transit,,,,,,,,,0,Kepler
Kepler-1577,b,Kepler-1577 b,Transit,,,,,,,,,0,Kepler
Kepler-1578,b,Kepler-1578 b,Transit,,,,,,,,,0,Kepler
Kepler-1579,b,Kepler-1579 b,Transit,,,,,,,,,0,Kepler
Kepler-158,b,Kepler-158 b,Transit,0.111000,,,0,,,,,0,Kepler
Kepler-158,c,Kepler-158 c,Transit,0.158000,,,0,,,,,0,Kepler
Kepler-1580,b,Kepler-1580 b,Transit,,,,,,,,,0,Kepler
Kepler-1581,b,Kepler-1581 b,Transit,,,,,,,,,0,Kepler
Kepler-1582,b,Kepler-1582 b,Transit,,,,,,,,,0,Kepler
Kepler-1583,b,Kepler-1583 b,Transit,,,,,,,,,0,Kepler
Kepler-1584,b,Kepler-1584 b,Transit,,,,,,,,,0,Kepler
Kepler-1585,b,Kepler-1585 b,Transit,,,,,,,,,0,Kepler
Kepler-1586,b,Kepler-1586 b,Transit,,,,,,,,,0,Kepler
Kepler-1587,b,Kepler-1587 b,Transit,,,,,,,,,0,Kepler
Kepler-1588,b,Kepler-1588 b,Transit,,,,,,,,,0,Kepler
Kepler-1589,b,Kepler-1589 b,Transit,,,,,,,,,0,Kepler
Kepler-159,b,Kepler-159 b,Transit,0.082000,,,0,,,,,0,Kepler
Kepler-159,c,Kepler-159 c,Transit,0.218000,,,0,,,,,0,Kepler
Kepler-1590,b,Kepler-1590 b,Transit,,,,,,,,,0,Kepler
Kepler-1591,b,Kepler-1591 b,Transit,,,,,,,,,0,Kepler
Kepler-1592,b,Kepler-1592 b,Transit,,,,,,,,,0,Kepler
Kepler-1593,b,Kepler-1593 b,Transit,,,,,,,,,0,Kepler
Kepler-1594,b,Kepler-1594 b,Transit,,,,,,,,,0,Kepler
Kepler-1595,b,Kepler-1595 b,Transit,,,,,,,,,0,Kepler
Kepler-1596,b,Kepler-1596 b,Transit,,,,,,,,,0,Kepler
Kepler-1597,b,Kepler-1597 b,Transit,,,,,,,,,0,Kepler
Kepler-1598,b,Kepler-1598 b,Transit,,,,,,,,,0,Kepler
Kepler-1599,b,Kepler-1599 b,Transit,,,,,,,,,0,Kepler
Kepler-16,b,Kepler-16 b,Transit,0.704800,0.001100,-0.001100,0,0.006900,0.001000,-0.001500,0,1,Kepler
Kepler-160,b,Kepler-160 b,Transit,0.050000,,,0,,,,,0,Kepler
Kepler-160,c,Kepler-160 c,Transit,0.109000,,,0,,,,,0,Kepler
Kepler-1600,b,Kepler-1600 b,Transit,,,,,,,,,0,Kepler
Kepler-1601,b,Kepler-1601 b,Transit,,,,,,,,,0,Kepler
Kepler-1602,b,Kepler-1602 b,Transit,,,,,,,,,0,Kepler
Kepler-1603,b,Kepler-1603 b,Transit,,,,,,,,,0,Kepler
Kepler-1604,b,Kepler-1604 b,Transit,,,,,,,,,0,Kepler
Kepler-1605,b,Kepler-1605 b,Transit,,,,,,,,,0,Kepler
Kepler-1606,b,Kepler-1606 b,Transit,,,,,,,,,0,Kepler
Kepler-1607,b,Kepler-1607 b,Transit,,,,,,,,,0,Kepler
Kepler-1608,b,Kepler-1608 b,Transit,,,,,,,,,0,Kepler
Kepler-1609,b,Kepler-1609 b,Transit,,,,,,,,,0,Kepler
Kepler-161,b,Kepler-161 b,Transit,0.054000,,,0,,,,,0,Kepler
Kepler-161,c,Kepler-161 c,Transit,0.068000,,,0,,,,,0,Kepler
Kepler-1610,b,Kepler-1610 b,Transit,,,,,,,,,0,Kepler
Kepler-1611,b,Kepler-1611 b,Transit,,,,,,,,,0,Kepler
Kepler-1612,b,Kepler-1612 b,Transit,,,,,,,,,0,Kepler
Kepler-1613,b,Kepler-1613 b,Transit,,,,,,,,,0,Kepler
Kepler-1614,b,Kepler-1614 b,Transit,,,,,,,,,0,Kepler
Kepler-1615,b,Kepler-1615 b,Transit,,,,,,,,,0,Kepler
Kepler-1616,b,Kepler-1616 b,Transit,,,,,,,,,0,Kepler
Kepler-1617,b,Kepler-1617 b,Transit,,,,,,,,,0,Kepler
Kepler-1618,b,Kepler-1618 b,Transit,,,,,,,,,0,Kepler
Kepler-1619,b,Kepler-1619 b,Transit,,,,,,,,,0,Kepler
Kepler-162,b,Kepler-162 b,Transit,0.069000,,,0,,,,,0,Kepler
Kepler-162,c,Kepler-162 c,Transit,0.137000,,,0,,,,,0,Kepler
Kepler-1620,b,Kepler-1620 b,Transit,,,,,,,,,0,Kepler
Kepler-1621,b,Kepler-1621 b,Transit,,,,,,,,,0,Kepler
Kepler-1622,b,Kepler-1622 b,Transit,,,,,,,,,0,Kepler
Kepler-1623,b,Kepler-1623 b,Transit,,,,,,,,,0,Kepler
Kepler-1624,b,Kepler-1624 b,Transit,,,,,,,,,0,Kepler
Kepler-1625,b,Kepler-1625 b,Transit,,,,,,,,,0,Kepler
Kepler-1626,b,Kepler-1626 b,Transit,,,,,,,,,0,Kepler
Kepler-1627,b,Kepler-1627 b,Transit,,,,,,,,,0,Kepler
Kepler-1628,b,Kepler-1628 b,Transit,,,,,,,,,0,Kepler
Kepler-1629,b,Kepler-1629 b,Transit,,,,,,,,,0,Kepler
Kepler-163,b,Kepler-163 b,Transit,0.078000,,,0,,,,,0,Kepler
Kepler-163,c,Kepler-163 c,Transit,0.152000,,,0,,,,,0,Kepler
Kepler-1630,b,Kepler-1630 b,Transit,,,,,,,,,0,Kepler
Kepler-1631,b,Kepler-1631 b,Transit,,,,,,,,,0,Kepler
Kepler-1632,b,Kepler-1632 b,Transit,,,,,,,,,0,Kepler
Kepler-1633,b,Kepler-1633 b,Transit,,,,,,,,,0,Kepler
Kepler-1634,b,Kepler-1634 b,Transit,,,,,,,,,0,Kepler
Kepler-1635,b,Kepler-1635 b,Transit,,,,,,,,,0,Kepler
Kepler-1636,b,Kepler-1636 b,Transit,,,,,,,,,0,Kepler
Kepler-1637,b,Kepler-1637 b,Transit,,,,,,,,,0,Kepler
Kepler-1638,b,Kepler-1638 b,Transit,,,,,,,,,0,Kepler
Kepler-1639,b,Kepler-1639 b,Transit,,,,,,,,,0,Kepler
Kepler-164,b,Kepler-164 b,Transit,0.058000,,,0,,,,,0,Kepler
Kepler-164,c,Kepler-164 c,Transit,0.097000,,,0,,,,,0,Kepler
Kepler-164,d,Kepler-164 d,Transit,0.187000,,,0,,,,,0,Kepler
Kepler-1640,b,Kepler-1640 b,Transit,,,,,,,,,0,Kepler
Kepler-1641,b,Kepler-1641 b,Transit,,,,,,,,,0,Kepler
Kepler-1641,c,Kepler-1641 c,Transit,,,,,,,,,0,Kepler
Kepler-1642,b,Kepler-1642 b,Transit,,,,,,,,,0,Kepler
Kepler-1642,c,Kepler-1642 c,Transit,,,,,,,,,0,Kepler
Kepler-1643,b,Kepler-1643 b,Transit,,,,,,,,,0,Kepler
Kepler-1644,b,Kepler-1644 b,Transit,,,,,,,,,0,Kepler
Kepler-1645,b,Kepler-1645 b,Transit,,,,,,,,,0,Kepler
Kepler-1646,b,Kepler-1646 b,Transit,,,,,,,,,0,Kepler
Kepler-1647,b,Kepler-1647 b,Transit,2.720500,0.007000,-0.007000,0,0.058100,0.068900,-0.068900,0,1,Kepler
Kepler-1649,b,Kepler-1649 b,Transit,0.051400,0.002800,-0.002800,0,0.000000,,,0,0,Kepler
Kepler-165,b,Kepler-165 b,Transit,0.072000,,,0,,,,,0,Kepler
Kepler-165,c,Kepler-165 c,Transit,0.110000,,,0,,,,,0,Kepler
Kepler-1650,b,Kepler-1650 b,Transit,,,,,0.010000,0.150000,-0.010000,0,0,Kepler
Kepler-1651,b,Kepler-1651 b,Transit,,,,,0.130000,0.060000,-0.030000,0,0,Kepler
Kepler-1652,b,Kepler-1652 b,Transit,0.165400,0.004200,-0.007500,0,,,,0,0,Kepler
Kepler-1653,b,Kepler-1653 b,Transit,0.470600,0.009800,-0.004100,0,,,,0,0,Kepler
Kepler-1654,b,Kepler-1654 b,Transit,2.026000,0.037000,-0.035000,0,0.260000,0.210000,-0.110000,0,0,Kepler
Kepler-1655,b,Kepler-1655 b,Transit,0.103000,0.001000,-0.001000,0,,,,0,0,Kepler
Kepler-1656,b,Kepler-1656 b,Transit,0.197000,0.021000,-0.021000,0,0.836000,0.013000,-0.012000,0,0,Kepler
Kepler-1658,b,Kepler-1658 b,Transit,0.054400,0.000700,-0.000700,0,0.062800,0.019700,-0.018500,0,0,Kepler
Kepler-166,b,Kepler-166 b,Transit,0.072000,,,0,,,,,0,Kepler
Kepler-166,c,Kepler-166 c,Transit,0.195000,,,0,,,,,0,Kepler
Kepler-166,d,Kepler-166 d,Transit,,,,,,,,,0,Kepler
Kepler-1661,b,Kepler-1661 b,Transit,0.633000,0.005000,-0.005000,0,0.057000,0.005000,-0.005000,0,1,Kepler
Kepler-167,b,Kepler-167 b,Transit,0.048300,0.001700,-0.002500,0,0.000000,,,0,0,Kepler
Kepler-167,c,Kepler-167 c,Transit,0.068400,0.024000,-0.003500,0,0.000000,,,0,0,Kepler
Kepler-167,d,Kepler-167 d,Transit,0.140500,0.005000,-0.007100,0,0.120000,,,1,0,Kepler
Kepler-167,e,Kepler-167 e,Transit,1.890000,0.058000,-0.067000,0,0.062000,0.104000,-0.043000,0,0,Kepler
Kepler-168,b,Kepler-168 b,Transit,0.056000,,,0,,,,,0,Kepler
Kepler-168,c,Kepler-168 c,Transit,0.116000,,,0,,,,,0,Kepler
Kepler-169,b,Kepler-169 b,Transit,0.040000,,,0,,,,,0,Kepler
Kepler-169,c,Kepler-169 c,Transit,0.062000,,,0,,,,,0,Kepler
Kepler-169,d,Kepler-169 d,Transit,0.075000,,,0,,,,,0,Kepler
Kepler-169,e,Kepler-169 e,Transit,0.105000,,,0,,,,,0,Kepler
Kepler-169,f,Kepler-169 f,Transit,0.359000,,,0,,,,,0,Kepler
Kepler-17,b,Kepler-17 b,Transit,0.025910,0.000370,-0.000360,0,0.011000,,,1,0,Kepler
Kepler-170,b,Kepler-170 b,Transit,0.080000,,,0,,,,,0,Kepler
Kepler-170,c,Kepler-170 c,Transit,0.131000,,,0,,,,,0,Kepler
Kepler-171,b,Kepler-171 b,Transit,0.050000,,,0,,,,,0,Kepler
Kepler-171,c,Kepler-171 c,Transit,0.098000,,,0,,,,,0,Kepler
Kepler-171,d,Kepler-171 d,Transit,0.223000,,,0,,,,,0,Kepler
Kepler-172,b,Kepler-172 b,Transit,0.040000,,,0,,,,,0,Kepler
Kepler-172,c,Kepler-172 c,Transit,0.068000,,,0,,,,,0,Kepler
Kepler-172,d,Kepler-172 d,Transit,0.118000,,,0,,,,,0,Kepler
Kepler-172,e,Kepler-172 e,Transit,0.211000,,,0,,,,,0,Kepler
Kepler-173,b,Kepler-173 b,Transit,0.048000,,,0,,,,,0,Kepler
Kepler-173,c,Kepler-173 c,Transit,0.074000,,,0,,,,,0,Kepler
Kepler-174,b,Kepler-174 b,Transit,0.100000,,,0,,,,,0,Kepler
Kepler-174,c,Kepler-174 c,Transit,0.214000,,,0,,,,,0,Kepler
Kepler-174,d,Kepler-174 d,Transit,0.677000,,,0,,,,,0,Kepler
Kepler-175,b,Kepler-175 b,Transit,0.105000,,,0,,,,,0,Kepler
Kepler-175,c,Kepler-175 c,Transit,0.213000,,,0,,,,,0,Kepler
Kepler-176,b,Kepler-176 b,Transit,0.058000,,,0,,,,,0,Kepler
Kepler-176,c,Kepler-176 c,Transit,0.102000,,,0,,,,,0,Kepler
Kepler-176,d,Kepler-176 d,Transit,0.163000,,,0,,,,,0,Kepler
Kepler-176,e,Kepler-176 e,Transit,,,,,,,,,0,Kepler
Kepler-177,b,Kepler-177 b,Transit,,,,,,,,,0,Kepler
Kepler-177,c,Kepler-177 c,Transit,,,,,,,,,0,Kepler
Kepler-178,b,Kepler-178 b,Transit,0.085000,,,0,,,,,0,Kepler
Kepler-178,c,Kepler-178 c,Transit,0.142000,,,0,,,,,0,Kepler
Kepler-178,d,Kepler-178 d,Transit,0.397000,,,0,,,,,0,Kepler
Kepler-179,b,Kepler-179 b,Transit,0.036000,,,0,,,,,0,Kepler
Kepler-179,c,Kepler-179 c,Transit,0.064000,,,0,,,,,0,Kepler
Kepler-18,b,Kepler-18 b,Transit,0.044700,0.000600,-0.000600,0,0.000000,,,0,0,Kepler
